bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,class_name,width,height,aspect_ratio
20,56,616,350,91,07818.jpg,Dodge Dakota Club Cab 2007,640.0,372.0,1.7204301075268817
141,61,880,715,184,07819.jpg,Suzuki SX4 Sedan 2012,1024.0,768.0,1.3333333333333333
99,301,1167,680,112,07820.jpg,Ford GT Coupe 2006,1280.0,960.0,1.3333333333333333
35,27,605,429,172,07821.jpg,Plymouth Neon Coupe 1999,640.0,480.0,1.3333333333333333
2,40,259,166,19,07822.jpg,Audi TT Hatchback 2011,260.0,194.0,1.3402061855670102
21,23,244,149,190,07823.jpg,Volkswagen Golf Hatchback 2012,275.0,183.0,1.5027322404371584
25,101,615,297,73,07824.jpg,Chevrolet Malibu Sedan 2007,640.0,425.0,1.5058823529411764
51,44,481,269,162,07825.jpg,Mercedes-Benz C-Class Sedan 2012,520.0,318.0,1.6352201257861636
17,112,390,238,152,07826.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,400.0,280.0,1.4285714285714286
27,106,407,275,175,07827.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,428.0,317.0,1.3501577287066246
41,133,990,642,119,07828.jpg,GMC Savana Van 2012,1024.0,768.0,1.3333333333333333
7,162,621,388,102,07829.jpg,Ferrari California Convertible 2012,630.0,420.0,1.5
27,9,471,280,110,07830.jpg,Ford Edge SUV 2012,500.0,298.0,1.6778523489932886
4,34,250,148,57,07831.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,259.0,194.0,1.3350515463917525
40,76,584,315,96,07832.jpg,Dodge Charger Sedan 2012,600.0,382.0,1.5706806282722514
135,132,535,330,7,07833.jpg,Acura ZDX Hatchback 2012,623.0,389.0,1.601542416452442
47,86,554,377,176,07834.jpg,Rolls-Royce Ghost Sedan 2012,600.0,400.0,1.5
259,71,1258,833,157,07835.jpg,MINI Cooper Roadster Convertible 2012,1500.0,938.0,1.5991471215351811
14,77,489,287,93,07836.jpg,Dodge Challenger SRT8 2011,500.0,333.0,1.5015015015015014
253,313,1372,919,112,07837.jpg,Ford GT Coupe 2006,1600.0,1200.0,1.3333333333333333
88,220,500,430,148,07838.jpg,Jeep Grand Cherokee SUV 2012,600.0,452.0,1.3274336283185841
3,1,122,96,174,07839.jpg,Ram C/V Cargo Van Minivan 2012,128.0,96.0,1.3333333333333333
54,8,595,349,105,07840.jpg,Fisker Karma Sedan 2012,640.0,360.0,1.7777777777777777
52,62,559,271,29,07841.jpg,BMW 3 Series Sedan 2012,758.0,320.0,2.36875
128,89,928,575,77,07842.jpg,Chrysler Sebring Convertible 2010,1024.0,768.0,1.3333333333333333
14,54,481,323,117,07843.jpg,Ford Fiesta Sedan 2012,500.0,375.0,1.3333333333333333
37,71,668,441,120,07844.jpg,GMC Yukon Hybrid SUV 2012,700.0,483.0,1.4492753623188406
78,185,933,505,171,07845.jpg,Nissan 240SX Coupe 1998,1024.0,683.0,1.499267935578331
78,289,669,633,196,07846.jpg,smart fortwo Convertible 2012,1024.0,683.0,1.499267935578331
36,89,670,351,156,07847.jpg,Lincoln Town Car Sedan 2011,700.0,500.0,1.4
142,52,639,475,50,07848.jpg,Buick Enclave SUV 2012,800.0,533.0,1.5009380863039399
60,99,625,380,102,07849.jpg,Ferrari California Convertible 2012,640.0,427.0,1.4988290398126465
157,180,1022,565,59,07850.jpg,Chevrolet Camaro Convertible 2012,1024.0,768.0,1.3333333333333333
77,277,1160,763,164,07851.jpg,Mercedes-Benz E-Class Sedan 2012,1280.0,782.0,1.6368286445012787
1,168,948,503,74,07852.jpg,Chevrolet Silverado 1500 Extended Cab 2012,960.0,720.0,1.3333333333333333
16,50,418,310,52,07853.jpg,Cadillac SRX SUV 2012,424.0,360.0,1.1777777777777778
91,337,1014,749,21,07854.jpg,Audi S5 Convertible 2012,1200.0,798.0,1.5037593984962405
42,106,336,266,95,07855.jpg,Dodge Durango SUV 2007,500.0,334.0,1.4970059880239521
142,397,1477,835,156,07856.jpg,Lincoln Town Car Sedan 2011,1600.0,1200.0,1.3333333333333333
73,1,487,343,166,07857.jpg,Mercedes-Benz Sprinter Van 2012,555.0,370.0,1.5
40,103,626,378,194,07858.jpg,Volvo 240 Sedan 1993,650.0,403.0,1.6129032258064515
49,173,991,620,172,07859.jpg,Plymouth Neon Coupe 1999,1024.0,766.0,1.3368146214099217
58,73,570,387,6,07860.jpg,Acura Integra Type R 2001,600.0,449.0,1.3363028953229399
143,438,1954,1293,62,07861.jpg,Chevrolet Tahoe Hybrid SUV 2012,2100.0,1575.0,1.3333333333333333
27,50,228,162,123,07862.jpg,Geo Metro Convertible 1993,240.0,180.0,1.3333333333333333
34,116,955,589,74,07863.jpg,Chevrolet Silverado 1500 Extended Cab 2012,1024.0,768.0,1.3333333333333333
98,183,949,686,132,07864.jpg,Hyundai Tucson SUV 2012,1024.0,768.0,1.3333333333333333
7,51,290,181,153,07865.jpg,Lamborghini Diablo Coupe 2001,300.0,189.0,1.5873015873015872
42,70,820,461,191,07866.jpg,Volkswagen Golf Hatchback 1991,864.0,500.0,1.728
133,318,1129,812,45,07867.jpg,Bugatti Veyron 16.4 Convertible 2009,1280.0,960.0,1.3333333333333333
56,30,212,172,69,07868.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,264.0,191.0,1.382198952879581
8,54,255,135,92,07869.jpg,Dodge Magnum Wagon 2008,259.0,194.0,1.3350515463917525
1,57,244,187,104,07870.jpg,Ferrari 458 Italia Coupe 2012,250.0,200.0,1.25
27,75,619,421,75,07871.jpg,Chevrolet Silverado 1500 Regular Cab 2012,640.0,480.0,1.3333333333333333
71,105,323,265,148,07872.jpg,Jeep Grand Cherokee SUV 2012,459.0,287.0,1.5993031358885017
25,50,625,431,145,07873.jpg,Jeep Patriot SUV 2012,640.0,480.0,1.3333333333333333
29,18,242,192,48,07874.jpg,Buick Rainier SUV 2007,266.0,199.0,1.3366834170854272
5,126,633,361,111,07875.jpg,Ford Ranger SuperCab 2011,640.0,480.0,1.3333333333333333
7,39,295,160,56,07876.jpg,Chevrolet Corvette ZR1 2012,300.0,183.0,1.639344262295082
250,172,1594,980,160,07877.jpg,McLaren MP4-12C Coupe 2012,1680.0,1050.0,1.6
13,71,417,242,24,07878.jpg,Audi S4 Sedan 2007,434.0,326.0,1.3312883435582823
138,268,1953,1088,19,07879.jpg,Audi TT Hatchback 2011,2100.0,1386.0,1.5151515151515151
8,13,622,267,26,07880.jpg,BMW ActiveHybrid 5 Sedan 2012,625.0,271.0,2.3062730627306274
30,49,482,314,130,07881.jpg,Hyundai Veloster Hatchback 2012,500.0,337.0,1.4836795252225519
241,358,1597,898,160,07882.jpg,McLaren MP4-12C Coupe 2012,1920.0,1200.0,1.6
11,78,967,675,95,07883.jpg,Dodge Durango SUV 2007,1024.0,768.0,1.3333333333333333
44,88,538,432,166,07884.jpg,Mercedes-Benz Sprinter Van 2012,550.0,450.0,1.2222222222222223
28,84,433,288,21,07885.jpg,Audi S5 Convertible 2012,460.0,345.0,1.3333333333333333
70,100,657,324,137,07886.jpg,Hyundai Genesis Sedan 2012,750.0,469.0,1.5991471215351811
27,48,279,175,134,07887.jpg,Hyundai Sonata Hybrid Sedan 2012,300.0,225.0,1.3333333333333333
712,346,1375,706,164,07888.jpg,Mercedes-Benz E-Class Sedan 2012,1600.0,1200.0,1.3333333333333333
40,67,275,160,24,07889.jpg,Audi S4 Sedan 2007,314.0,186.0,1.6881720430107527
54,74,1391,934,192,07890.jpg,Volkswagen Beetle Hatchback 2012,1500.0,1000.0,1.5
9,114,568,313,152,07891.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,576.0,340.0,1.6941176470588235
13,170,612,413,50,07892.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
37,50,272,188,162,07893.jpg,Mercedes-Benz C-Class Sedan 2012,300.0,210.0,1.4285714285714286
170,381,885,735,50,07894.jpg,Buick Enclave SUV 2012,1500.0,938.0,1.5991471215351811
31,6,494,272,196,07895.jpg,smart fortwo Convertible 2012,500.0,272.0,1.838235294117647
10,12,783,437,35,07896.jpg,BMW M5 Sedan 2010,800.0,474.0,1.6877637130801688
18,141,603,367,2,07897.jpg,Acura RL Sedan 2012,628.0,420.0,1.4952380952380953
107,123,554,422,93,07898.jpg,Dodge Challenger SRT8 2011,640.0,480.0,1.3333333333333333
55,181,1237,583,93,07899.jpg,Dodge Challenger SRT8 2011,1280.0,850.0,1.5058823529411764
78,83,594,419,194,07900.jpg,Volvo 240 Sedan 1993,640.0,480.0,1.3333333333333333
60,58,536,389,38,07901.jpg,BMW Z4 Convertible 2012,590.0,446.0,1.3228699551569507
1,337,835,712,147,07902.jpg,Jeep Liberty SUV 2012,900.0,1200.0,0.75
42,95,640,356,159,07903.jpg,Mazda Tribute SUV 2011,700.0,380.0,1.8421052631578947
74,50,315,157,74,07904.jpg,Chevrolet Silverado 1500 Extended Cab 2012,400.0,225.0,1.7777777777777777
15,41,383,184,107,07905.jpg,Ford Mustang Convertible 2007,400.0,202.0,1.9801980198019802
68,134,524,425,119,07906.jpg,GMC Savana Van 2012,640.0,480.0,1.3333333333333333
6,16,272,167,68,07907.jpg,Chevrolet TrailBlazer SS 2009,276.0,183.0,1.5081967213114753
79,150,531,326,49,07908.jpg,Buick Verano Sedan 2012,600.0,400.0,1.5
103,72,649,402,100,07909.jpg,FIAT 500 Convertible 2012,700.0,468.0,1.4957264957264957
24,51,276,192,51,07910.jpg,Cadillac CTS-V Sedan 2012,300.0,224.0,1.3392857142857142
43,53,455,319,74,07911.jpg,Chevrolet Silverado 1500 Extended Cab 2012,480.0,360.0,1.3333333333333333
42,29,602,406,96,07912.jpg,Dodge Charger Sedan 2012,625.0,468.0,1.3354700854700854
138,38,559,294,81,07913.jpg,Chrysler PT Cruiser Convertible 2008,605.0,375.0,1.6133333333333333
53,276,1330,723,161,07914.jpg,Mercedes-Benz 300-Class Convertible 1993,1366.0,768.0,1.7786458333333333
48,171,678,400,136,07915.jpg,Hyundai Accent Sedan 2012,805.0,453.0,1.7770419426048565
78,153,594,421,4,07916.jpg,Acura TL Type-S 2008,640.0,480.0,1.3333333333333333
45,55,590,391,188,07917.jpg,Toyota Corolla Sedan 2012,640.0,480.0,1.3333333333333333
13,22,477,357,116,07918.jpg,Ford E-Series Wagon Van 2012,480.0,360.0,1.3333333333333333
1,2,476,415,171,07919.jpg,Nissan 240SX Coupe 1998,625.0,468.0,1.3354700854700854
10,122,371,256,141,07920.jpg,Infiniti G Coupe IPL 2012,376.0,282.0,1.3333333333333333
32,122,486,286,47,07921.jpg,Buick Regal GS 2012,500.0,342.0,1.4619883040935673
24,152,460,314,34,07922.jpg,BMW M3 Coupe 2012,500.0,333.0,1.5015015015015014
44,282,1151,867,95,07923.jpg,Dodge Durango SUV 2007,1200.0,900.0,1.3333333333333333
7,143,994,733,94,07924.jpg,Dodge Durango SUV 2012,1024.0,768.0,1.3333333333333333
73,141,702,435,55,07925.jpg,Chevrolet Corvette Convertible 2012,750.0,469.0,1.5991471215351811
155,18,637,493,172,07926.jpg,Plymouth Neon Coupe 1999,774.0,518.0,1.494208494208494
36,112,526,357,119,07927.jpg,GMC Savana Van 2012,640.0,453.0,1.4128035320088301
116,122,969,621,159,07928.jpg,Mazda Tribute SUV 2011,1024.0,768.0,1.3333333333333333
26,49,591,432,184,07929.jpg,Suzuki SX4 Sedan 2012,640.0,480.0,1.3333333333333333
23,100,577,381,16,07930.jpg,Audi V8 Sedan 1994,600.0,450.0,1.3333333333333333
35,168,959,614,56,07931.jpg,Chevrolet Corvette ZR1 2012,1000.0,750.0,1.3333333333333333
20,74,984,548,173,07932.jpg,Porsche Panamera Sedan 2012,1024.0,768.0,1.3333333333333333
116,185,546,413,108,07933.jpg,Ford Freestar Minivan 2007,640.0,480.0,1.3333333333333333
189,213,499,378,183,07934.jpg,Suzuki SX4 Hatchback 2012,663.0,446.0,1.4865470852017937
49,30,747,484,179,07935.jpg,Spyker C8 Convertible 2009,800.0,531.0,1.5065913370998116
53,275,2769,1378,167,07936.jpg,Mitsubishi Lancer Sedan 2012,2816.0,1476.0,1.9078590785907859
45,90,582,407,109,07937.jpg,Ford Expedition EL SUV 2009,640.0,480.0,1.3333333333333333
20,61,421,306,24,07938.jpg,Audi S4 Sedan 2007,440.0,330.0,1.3333333333333333
51,30,572,328,189,07939.jpg,Toyota 4Runner SUV 2012,640.0,426.0,1.5023474178403755
180,48,805,460,47,07940.jpg,Buick Regal GS 2012,900.0,540.0,1.6666666666666667
111,94,421,289,157,07941.jpg,MINI Cooper Roadster Convertible 2012,520.0,346.0,1.5028901734104045
2,6,300,213,131,07942.jpg,Hyundai Santa Fe SUV 2012,300.0,213.0,1.408450704225352
13,75,421,243,62,07943.jpg,Chevrolet Tahoe Hybrid SUV 2012,433.0,280.0,1.5464285714285715
29,158,745,354,158,07944.jpg,Maybach Landaulet Convertible 2012,786.0,492.0,1.5975609756097562
15,42,291,174,128,07945.jpg,Honda Accord Coupe 2012,300.0,225.0,1.3333333333333333
26,69,227,194,143,07946.jpg,Isuzu Ascender SUV 2008,259.0,194.0,1.3350515463917525
92,87,593,383,89,07947.jpg,Dodge Journey SUV 2012,640.0,480.0,1.3333333333333333
18,261,633,464,44,07948.jpg,Bentley Continental Flying Spur Sedan 2007,640.0,480.0,1.3333333333333333
31,71,1775,1010,191,07949.jpg,Volkswagen Golf Hatchback 1991,1821.0,1068.0,1.7050561797752808
62,118,422,353,120,07950.jpg,GMC Yukon Hybrid SUV 2012,500.0,375.0,1.3333333333333333
60,135,657,336,49,07951.jpg,Buick Verano Sedan 2012,717.0,478.0,1.5
30,60,280,158,128,07952.jpg,Honda Accord Coupe 2012,300.0,195.0,1.5384615384615385
24,67,432,327,77,07953.jpg,Chrysler Sebring Convertible 2010,500.0,375.0,1.3333333333333333
5,29,265,166,56,07954.jpg,Chevrolet Corvette ZR1 2012,276.0,183.0,1.5081967213114753
21,56,623,376,117,07955.jpg,Ford Fiesta Sedan 2012,640.0,426.0,1.5023474178403755
15,64,290,158,51,07956.jpg,Cadillac CTS-V Sedan 2012,300.0,225.0,1.3333333333333333
29,79,1260,647,181,07957.jpg,Suzuki Aerio Sedan 2007,1280.0,698.0,1.833810888252149
44,36,2313,1495,192,07958.jpg,Volkswagen Beetle Hatchback 2012,2368.0,1552.0,1.5257731958762886
1,57,150,136,157,07959.jpg,MINI Cooper Roadster Convertible 2012,150.0,150.0,1.0
2,24,288,129,2,07960.jpg,Acura RL Sedan 2012,288.0,140.0,2.057142857142857
8,61,295,156,128,07961.jpg,Honda Accord Coupe 2012,300.0,200.0,1.5
73,219,533,371,129,07962.jpg,Honda Accord Sedan 2012,640.0,480.0,1.3333333333333333
86,158,537,401,69,07963.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,640.0,480.0,1.3333333333333333
21,22,248,183,42,07964.jpg,Bentley Continental GT Coupe 2012,259.0,194.0,1.3350515463917525
6,55,265,150,82,07965.jpg,Daewoo Nubira Wagon 2002,278.0,172.0,1.6162790697674418
79,469,1537,1198,1,07966.jpg,AM General Hummer SUV 2000,1600.0,1200.0,1.3333333333333333
42,48,405,299,95,07967.jpg,Dodge Durango SUV 2007,424.0,360.0,1.1777777777777778
91,142,417,295,52,07968.jpg,Cadillac SRX SUV 2012,480.0,360.0,1.3333333333333333
173,139,960,576,62,07969.jpg,Chevrolet Tahoe Hybrid SUV 2012,1024.0,681.0,1.5036710719530102
22,71,280,166,171,07970.jpg,Nissan 240SX Coupe 1998,300.0,189.0,1.5873015873015872
51,78,444,349,99,07971.jpg,FIAT 500 Abarth 2012,500.0,389.0,1.2853470437017995
40,70,574,317,107,07972.jpg,Ford Mustang Convertible 2007,608.0,352.0,1.7272727272727273
67,204,614,480,82,07973.jpg,Daewoo Nubira Wagon 2002,640.0,480.0,1.3333333333333333
6,87,256,194,53,07974.jpg,Cadillac Escalade EXT Crew Cab 2007,264.0,198.0,1.3333333333333333
74,150,370,324,175,07975.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,432.0,378.0,1.1428571428571428
36,162,982,675,13,07976.jpg,Audi A5 Coupe 2012,1024.0,768.0,1.3333333333333333
213,31,842,397,168,07977.jpg,Nissan Leaf Hatchback 2012,900.0,415.0,2.1686746987951806
68,238,872,525,151,07978.jpg,Lamborghini Aventador Coupe 2012,1024.0,683.0,1.499267935578331
62,83,449,274,82,07979.jpg,Daewoo Nubira Wagon 2002,500.0,315.0,1.5873015873015872
49,177,774,544,70,07980.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,800.0,600.0,1.3333333333333333
104,111,453,309,93,07981.jpg,Dodge Challenger SRT8 2011,500.0,375.0,1.3333333333333333
21,111,626,317,176,07982.jpg,Rolls-Royce Ghost Sedan 2012,650.0,406.0,1.6009852216748768
23,33,467,232,93,07983.jpg,Dodge Challenger SRT8 2011,480.0,280.0,1.7142857142857142
150,137,441,289,179,07984.jpg,Spyker C8 Convertible 2009,500.0,325.0,1.5384615384615385
73,81,674,446,119,07985.jpg,GMC Savana Van 2012,720.0,480.0,1.5
42,165,789,498,145,07986.jpg,Jeep Patriot SUV 2012,800.0,533.0,1.5009380863039399
38,224,947,519,187,07987.jpg,Toyota Camry Sedan 2012,1024.0,768.0,1.3333333333333333
52,4,485,257,134,07988.jpg,Hyundai Sonata Hybrid Sedan 2012,535.0,262.0,2.0419847328244276
10,32,292,181,190,07989.jpg,Volkswagen Golf Hatchback 2012,300.0,200.0,1.5
42,75,509,372,43,07990.jpg,Bentley Continental GT Coupe 2007,600.0,400.0,1.5
13,18,533,283,154,07991.jpg,Land Rover Range Rover SUV 2012,540.0,300.0,1.8
47,106,880,447,137,07992.jpg,Hyundai Genesis Sedan 2012,900.0,540.0,1.6666666666666667
20,112,604,348,103,07993.jpg,Ferrari 458 Italia Convertible 2012,645.0,349.0,1.848137535816619
6,26,254,120,31,07994.jpg,BMW 6 Series Convertible 2007,264.0,132.0,2.0
16,37,247,184,108,07995.jpg,Ford Freestar Minivan 2007,259.0,194.0,1.3350515463917525
6,6,245,180,171,07996.jpg,Nissan 240SX Coupe 1998,250.0,188.0,1.3297872340425532
67,69,412,256,142,07997.jpg,Infiniti QX56 SUV 2011,480.0,300.0,1.6
6,82,245,181,76,07998.jpg,Chrysler Aspen SUV 2009,259.0,194.0,1.3350515463917525
1,96,631,363,70,07999.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,640.0,480.0,1.3333333333333333
99,200,1103,668,162,08000.jpg,Mercedes-Benz C-Class Sedan 2012,1200.0,813.0,1.4760147601476015
24,18,627,434,149,08001.jpg,Jeep Compass SUV 2012,640.0,480.0,1.3333333333333333
57,111,691,413,161,08002.jpg,Mercedes-Benz 300-Class Convertible 1993,732.0,466.0,1.5708154506437768
20,58,243,162,131,08003.jpg,Hyundai Santa Fe SUV 2012,256.0,192.0,1.3333333333333333
90,175,626,411,30,08004.jpg,BMW 3 Series Wagon 2012,640.0,480.0,1.3333333333333333
131,124,537,329,3,08005.jpg,Acura TL Sedan 2012,600.0,399.0,1.5037593984962405
30,146,666,378,140,08006.jpg,Hyundai Azera Sedan 2012,800.0,450.0,1.7777777777777777
27,147,1240,836,36,08007.jpg,BMW M6 Convertible 2010,1280.0,1024.0,1.25
349,229,1237,907,66,08008.jpg,Chevrolet Cobalt SS 2010,1600.0,1200.0,1.3333333333333333
12,339,1437,1073,162,08009.jpg,Mercedes-Benz C-Class Sedan 2012,1440.0,1080.0,1.3333333333333333
35,73,372,248,17,08010.jpg,Audi 100 Sedan 1994,400.0,300.0,1.3333333333333333
10,6,250,110,1,08011.jpg,AM General Hummer SUV 2000,250.0,111.0,2.2522522522522523
60,136,1165,617,150,08012.jpg,Lamborghini Reventon Coupe 2008,1300.0,740.0,1.7567567567567568
28,229,1022,679,119,08013.jpg,GMC Savana Van 2012,1024.0,768.0,1.3333333333333333
6,40,400,246,12,08014.jpg,Audi RS 4 Convertible 2008,400.0,267.0,1.4981273408239701
80,517,1235,901,40,08015.jpg,Bentley Arnage Sedan 2009,1280.0,960.0,1.3333333333333333
69,50,204,156,5,08016.jpg,Acura TSX Sedan 2012,259.0,194.0,1.3350515463917525
16,14,247,170,65,08017.jpg,Chevrolet Avalanche Crew Cab 2012,259.0,194.0,1.3350515463917525
181,51,427,232,6,08018.jpg,Acura Integra Type R 2001,500.0,281.0,1.7793594306049823
24,27,616,346,138,08019.jpg,Hyundai Sonata Sedan 2012,637.0,390.0,1.6333333333333333
32,194,584,452,87,08020.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,640.0,480.0,1.3333333333333333
49,264,976,669,28,08021.jpg,BMW 1 Series Coupe 2012,1024.0,768.0,1.3333333333333333
58,141,701,446,152,08022.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,786.0,492.0,1.5975609756097562
50,177,976,632,141,08023.jpg,Infiniti G Coupe IPL 2012,1024.0,732.0,1.3989071038251366
152,195,595,446,159,08024.jpg,Mazda Tribute SUV 2011,786.0,492.0,1.5975609756097562
1,20,140,82,119,08025.jpg,GMC Savana Van 2012,140.0,104.0,1.3461538461538463
208,157,811,583,24,08026.jpg,Audi S4 Sedan 2007,1024.0,768.0,1.3333333333333333
8,61,500,273,13,08027.jpg,Audi A5 Coupe 2012,500.0,315.0,1.5873015873015872
85,59,774,522,13,08028.jpg,Audi A5 Coupe 2012,864.0,576.0,1.5
22,26,281,182,106,08029.jpg,Ford F-450 Super Duty Crew Cab 2012,300.0,198.0,1.5151515151515151
111,101,350,281,99,08030.jpg,FIAT 500 Abarth 2012,550.0,366.0,1.5027322404371584
12,16,117,71,1,08031.jpg,AM General Hummer SUV 2000,124.0,93.0,1.3333333333333333
42,107,481,313,34,08032.jpg,BMW M3 Coupe 2012,520.0,390.0,1.3333333333333333
48,68,488,273,36,08033.jpg,BMW M6 Convertible 2010,500.0,301.0,1.6611295681063123
48,123,708,480,138,08034.jpg,Hyundai Sonata Sedan 2012,800.0,600.0,1.3333333333333333
83,68,561,373,73,08035.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
41,392,984,719,187,08036.jpg,Toyota Camry Sedan 2012,1024.0,768.0,1.3333333333333333
55,210,1007,665,71,08037.jpg,Chevrolet Express Van 2007,1024.0,768.0,1.3333333333333333
16,91,257,177,80,08038.jpg,Chrysler Crossfire Convertible 2008,259.0,194.0,1.3350515463917525
417,32,1664,1262,147,08039.jpg,Jeep Liberty SUV 2012,2100.0,1386.0,1.5151515151515151
88,21,928,601,57,08040.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,1024.0,680.0,1.5058823529411764
14,44,241,154,165,08041.jpg,Mercedes-Benz S-Class Sedan 2012,259.0,194.0,1.3350515463917525
77,229,588,433,50,08042.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
1,146,533,357,17,08043.jpg,Audi 100 Sedan 1994,533.0,400.0,1.3325
32,121,651,410,10,08044.jpg,Aston Martin Virage Convertible 2012,680.0,455.0,1.4945054945054945
40,97,614,456,139,08045.jpg,Hyundai Elantra Touring Hatchback 2012,640.0,480.0,1.3333333333333333
168,162,633,416,188,08046.jpg,Toyota Corolla Sedan 2012,786.0,492.0,1.5975609756097562
226,481,1531,1126,79,08047.jpg,Chrysler 300 SRT-8 2010,1600.0,1200.0,1.3333333333333333
31,86,456,410,36,08048.jpg,BMW M6 Convertible 2010,500.0,500.0,1.0
65,40,477,387,64,08049.jpg,Chevrolet Express Cargo Van 2007,600.0,450.0,1.3333333333333333
79,191,595,476,94,08050.jpg,Dodge Durango SUV 2012,640.0,480.0,1.3333333333333333
82,92,1178,753,11,08051.jpg,Aston Martin Virage Coupe 2012,1280.0,850.0,1.5058823529411764
36,201,1918,933,154,08052.jpg,Land Rover Range Rover SUV 2012,1920.0,1080.0,1.7777777777777777
35,96,434,315,24,08053.jpg,Audi S4 Sedan 2007,460.0,343.0,1.3411078717201166
31,71,541,284,117,08054.jpg,Ford Fiesta Sedan 2012,576.0,352.0,1.6363636363636365
228,564,1436,1025,22,08055.jpg,Audi S5 Coupe 2012,1600.0,1067.0,1.499531396438613
62,98,583,416,119,08056.jpg,GMC Savana Van 2012,646.0,485.0,1.3319587628865979
5,43,258,181,143,08057.jpg,Isuzu Ascender SUV 2008,259.0,194.0,1.3350515463917525
10,48,292,219,32,08058.jpg,BMW X5 SUV 2007,300.0,225.0,1.3333333333333333
89,69,332,274,121,08059.jpg,GMC Acadia SUV 2012,424.0,360.0,1.1777777777777778
40,44,1253,885,145,08060.jpg,Jeep Patriot SUV 2012,1279.0,914.0,1.399343544857768
14,41,547,343,166,08061.jpg,Mercedes-Benz Sprinter Van 2012,555.0,370.0,1.5
6,30,258,170,54,08062.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,259.0,194.0,1.3350515463917525
35,119,766,460,121,08063.jpg,GMC Acadia SUV 2012,786.0,492.0,1.5975609756097562
20,69,576,480,132,08064.jpg,Hyundai Tucson SUV 2012,640.0,480.0,1.3333333333333333
134,15,530,317,148,08065.jpg,Jeep Grand Cherokee SUV 2012,650.0,366.0,1.7759562841530054
49,197,594,409,115,08066.jpg,Ford Focus Sedan 2007,640.0,480.0,1.3333333333333333
70,102,569,360,150,08067.jpg,Lamborghini Reventon Coupe 2008,640.0,440.0,1.4545454545454546
201,77,634,294,37,08068.jpg,BMW X3 SUV 2012,752.0,327.0,2.2996941896024463
42,33,390,276,155,08069.jpg,Land Rover LR2 SUV 2012,425.0,318.0,1.3364779874213837
34,17,223,94,62,08070.jpg,Chevrolet Tahoe Hybrid SUV 2012,254.0,102.0,2.4901960784313726
